Processed 55163 csets from 2833 developers
373 employers found
A total of 0 lines added, 0 removed (delta 0)

Developers with the most changesets
Girish K S                  11 (0.0%)
Andrey Vagin                11 (0.0%)
Eric Bénard                11 (0.0%)
Ike Panhc                   11 (0.0%)
ashishj3                    11 (0.0%)
Charulatha V                11 (0.0%)
Javi Merino                 11 (0.0%)
Nikolay Martynov            11 (0.0%)
david decotigny             11 (0.0%)
Ashish Chavan               11 (0.0%)
Jerry Huang                 11 (0.0%)
Naoya Horiguchi             11 (0.0%)
Darren Hart                 10 (0.0%)
Keshava Munegowda           10 (0.0%)
Maciej Patelczyk            10 (0.0%)
Vaibhav Hiremath            10 (0.0%)
Mike Galbraith              10 (0.0%)
Ben Dooks                   10 (0.0%)
Kiran Patil                 10 (0.0%)
Fernando Luis Vázquez Cao   10 (0.0%)
HeungJun, Kim               10 (0.0%)
Srinivas KANDAGATLA         10 (0.0%)
J Freyensee                 10 (0.0%)
Daniel Halperin             10 (0.0%)
Seth Heasley                10 (0.0%)
Lalit Chandivade            10 (0.0%)
Sergei Trofimovich          10 (0.0%)
Amber Jain                  10 (0.0%)
Pali Rohár                 10 (0.0%)
Antonio Ospite              10 (0.0%)
Philipp Zabel               10 (0.0%)
Marek Belisko               10 (0.0%)
Vlad Yasevich               10 (0.0%)
Alexander Beregalov         10 (0.0%)
Nick Bowler                 10 (0.0%)
Jesse Brandeburg            10 (0.0%)
Andrew Bird                 10 (0.0%)
Namjae Jeon                 10 (0.0%)
Roberto Sassu               10 (0.0%)
Lan Tianyu                  10 (0.0%)
Ajay Kumar                  10 (0.0%)
Stefan Roese                10 (0.0%)
Yang, Wei                   10 (0.0%)
Meenakshi Venkataraman      10 (0.0%)
Anssi Hannula               10 (0.0%)
Michio Honda                10 (0.0%)
Ilya Yanok                  10 (0.0%)
Suzuki Poulose              10 (0.0%)
Tigran Mkrtchyan            10 (0.0%)
Dan McGee                   10 (0.0%)
Martyn Welch                10 (0.0%)
Marcel Apfelbaum            10 (0.0%)
Jose Alberto Reguero        10 (0.0%)
Andrey Danin                10 (0.0%)
Johannes Tenschert          10 (0.0%)
Robert Lee                  10 (0.0%)
Mahesh Salgaonkar           10 (0.0%)
Matvejchikov Ilya            9 (0.0%)
Lei Wen                      9 (0.0%)
Jitendra Kalsaria            9 (0.0%)
Hans-Christian Egtvedt       9 (0.0%)
Shaohui Xie                  9 (0.0%)
Changli Gao                  9 (0.0%)
David Woodhouse              9 (0.0%)
Mattias Wallin               9 (0.0%)
Arun Sharma                  9 (0.0%)
Stephen Wilson               9 (0.0%)
Heiko Schocher               9 (0.0%)
Jesse Gross                  9 (0.0%)
Amir Goldstein               9 (0.0%)
Rhyland-Klein                9 (0.0%)
Naveen Singh                 9 (0.0%)
Jonathan Neuschäfer         9 (0.0%)
huajun li                    9 (0.0%)
Naga Chumbalkar              9 (0.0%)
Curt Wohlgemuth              9 (0.0%)
Michal Nazarewicz            9 (0.0%)
Tanmay Upadhyay              9 (0.0%)
Igor Maravić                9 (0.0%)
Maciej Żenczykowski         9 (0.0%)
Bernd Schubert               9 (0.0%)
Stefan Haberland             9 (0.0%)
Sakari Ailus                 9 (0.0%)
Bryan Freed                  9 (0.0%)
Jassi Brar                   9 (0.0%)
Bastian Blank                9 (0.0%)
Afzal Mohammed               9 (0.0%)
Dmitry Monakhov              9 (0.0%)
Deepthi Dharwar              9 (0.0%)
Thomas Petazzoni             9 (0.0%)
Tatyana Nikolova             9 (0.0%)
Jimi Xenidis                 9 (0.0%)
Steve Glendinning            9 (0.0%)
Gianluca Gennari             9 (0.0%)
Nikolaus Schulz              9 (0.0%)
Stanislav Yakovlev           9 (0.0%)
Jason Cooper                 9 (0.0%)
Bob Pearson                  9 (0.0%)
Ram Pai                      8 (0.0%)
Thomas Graf                  8 (0.0%)
Octavian Purdila             8 (0.0%)
Naveen Krishna Chatradhi     8 (0.0%)
Philipp Reisner              8 (0.0%)
Uwe Bonnes                   8 (0.0%)
Zachary Amsden               8 (0.0%)
Maarten Lankhorst            8 (0.0%)
Josh Triplett                8 (0.0%)
Sergey Senozhatsky           8 (0.0%)
Phil Edworthy                8 (0.0%)
Dave Hansen                  8 (0.0%)
Dima Zavin                   8 (0.0%)
Ameya Palande                8 (0.0%)
Graeme Gregory               8 (0.0%)
Jorge Eduardo Candelaria     8 (0.0%)
Srinidhi Kasagar             8 (0.0%)
Denys Vlasenko               8 (0.0%)
Tim Gardner                  8 (0.0%)
Jack Steiner                 8 (0.0%)
Bengt Jonsson                8 (0.0%)
David Ward                   8 (0.0%)
Prabhakar Kushwaha           8 (0.0%)
Rakesh Iyer                  8 (0.0%)
Thomas Jarosch               8 (0.0%)
Robert P. J. Day             8 (0.0%)
Pavankumar Kondeti           8 (0.0%)
David Gibson                 8 (0.0%)
Amit Kumar Salecha           8 (0.0%)
Anderson Briglia             8 (0.0%)
wwang                        8 (0.0%)
Mark Allyn                   8 (0.0%)
Stanislav Fomichev           8 (0.0%)
Javier Martinez Canillas     8 (0.0%)
Robert Marklund              8 (0.0%)
Kyle Manna                   8 (0.0%)
Igor Mammedov                8 (0.0%)
Marcin Tomczak               8 (0.0%)
Huang Weiyi                  8 (0.0%)
Jerome Marchand              8 (0.0%)
Kirill Smelkov               8 (0.0%)
Troy Kisky                   8 (0.0%)
Shiraz Hashim                8 (0.0%)
Liu Yu                       8 (0.0%)
Jon Hunter                   8 (0.0%)
Djalal Harouni               8 (0.0%)
Li Wei                       8 (0.0%)
Jacob Pan                    8 (0.0%)
Kumar Sanghvi                8 (0.0%)
Joakim Tjernlund             8 (0.0%)
Jochen Friedrich             8 (0.0%)
Pontus Fuchs                 8 (0.0%)
Michal Schmidt               8 (0.0%)
AceLan Kao                   8 (0.0%)
Alexander Guller             8 (0.0%)
Manu Abraham                 8 (0.0%)
Amit Beka                    8 (0.0%)
Ulisses Furquim              8 (0.0%)
Russ Dill                    8 (0.0%)
Carlos Chinea                8 (0.0%)
Zhao Chenhui                 8 (0.0%)
Shreyas Bhatewara            7 (0.0%)
Christian Dietrich           7 (0.0%)
Henrik Rydberg               7 (0.0%)
Vasily Averin                7 (0.0%)
Tormod Volden                7 (0.0%)
richard kennedy              7 (0.0%)
Williams, Mitch A            7 (0.0%)
Mike Travis                  7 (0.0%)
Thomas Weber                 7 (0.0%)
Nikanth Karthikesan          7 (0.0%)
Srikar Dronamraju            7 (0.0%)
Eric B Munson                7 (0.0%)
Flavio Leitner               7 (0.0%)
Vasily Khoruzhick            7 (0.0%)
Rob Landley                  7 (0.0%)
Stefan Nilsson XK            7 (0.0%)
Baruch Siach                 7 (0.0%)
Wayne Boyer                  7 (0.0%)
Holger Dengler               7 (0.0%)
Marek Vasut                  7 (0.0%)
Shengzhou Liu                7 (0.0%)
David Härdeman              7 (0.0%)
J. Ali Harlow                7 (0.0%)
Jin Park                     7 (0.0%)
Andy Ross                    7 (0.0%)
Misael Lopez Cruz            7 (0.0%)
Kenji Kaneshige              7 (0.0%)
Sony Chacko                  7 (0.0%)
Paul Stewart                 7 (0.0%)
Gao feng                     7 (0.0%)
Benjamin Poirier             7 (0.0%)
Jason Gerecke                7 (0.0%)
Mark Salyzyn                 7 (0.0%)
wangyanqing                  7 (0.0%)
Noah Watkins                 7 (0.0%)
Liu Gang                     7 (0.0%)
Wang Shaoyan                 7 (0.0%)
Nitin Gupta                  7 (0.0%)
Deepak Saxena                7 (0.0%)
Tim Bird                     7 (0.0%)
Manuel Zerpies               7 (0.0%)
Eli Cohen                    7 (0.0%)
Nikolai Kondrashov           7 (0.0%)
Andre Silva                  7 (0.0%)
Akshay Joshi                 7 (0.0%)
Dmitry.Tarnyagin             7 (0.0%)
Marcus Folkesson             7 (0.0%)
Casey Schaufler              7 (0.0%)
Amit Daniel Kachhap          7 (0.0%)
Manjunathappa, Prakash       7 (0.0%)
Bart Westgeest               7 (0.0%)
venu byravarasu              7 (0.0%)
Lucas De Marchi              7 (0.0%)
Jarkko Sakkinen              7 (0.0%)
Nilesh Javali                7 (0.0%)
Hui Wang                     7 (0.0%)
Michal Malý                 7 (0.0%)
Stephane Grosjean            7 (0.0%)
Sumit Semwal                 7 (0.0%)
Miroslav Slugen              7 (0.0%)
Jorgyano Vieira              7 (0.0%)
Annie Li                     7 (0.0%)
Andreas Ruprecht             7 (0.0%)
Alexander Gordeev            7 (0.0%)
David Spinadel               7 (0.0%)
Sangwook Lee                 6 (0.0%)
Keng-Yu Lin                  6 (0.0%)
Simon Farnsworth             6 (0.0%)
Andre Bartke                 6 (0.0%)
Henryk Dembkowski            6 (0.0%)
Dan Rosenberg                6 (0.0%)
Manoj Iyer                   6 (0.0%)
Alex He                      6 (0.0%)
Rik van Riel                 6 (0.0%)
Shreshtha Kumar Sahu         6 (0.0%)
Chris Wright                 6 (0.0%)
Nicolas Kaiser               6 (0.0%)
Andrew Jones                 6 (0.0%)
Roy.Li                       6 (0.0%)
Matt Turner                  6 (0.0%)
oftedal                      6 (0.0%)
Bryan Wu                     6 (0.0%)
Andreas Schwab               6 (0.0%)
Sanjeev Premi                6 (0.0%)
Liu Yuan                     6 (0.0%)
Milan Broz                   6 (0.0%)
Jim Rees                     6 (0.0%)
Zhang Rui                    6 (0.0%)
Andreas Gruenbacher          6 (0.0%)
Serge E. Hallyn              6 (0.0%)
Ben Blum                     6 (0.0%)
Kristen Carlson Accardi      6 (0.0%)
Andy Gospodarek              6 (0.0%)
Philippe Langlais            6 (0.0%)
Prarit Bhargava              6 (0.0%)
Jan Weitzel                  6 (0.0%)
Eryu Guan                    6 (0.0%)
Alexey Orishko               6 (0.0%)
Roel Kluin                   6 (0.0%)
Harish Zunjarrao             6 (0.0%)
Ralph Metzler                6 (0.0%)
Armando Visconti             6 (0.0%)
Sean Finney                  6 (0.0%)
Alessio Igor Bogani          6 (0.0%)
Ira Snyder                   6 (0.0%)
Shmulik Ravid                6 (0.0%)
Mian Yousaf Kaukab           6 (0.0%)
Hema HK                      6 (0.0%)
Kailang Yang                 6 (0.0%)
Roy Spliet                   6 (0.0%)
Nelson Elhage                6 (0.0%)
Tomas Henzl                  6 (0.0%)
Nithin Nayak Sujir           6 (0.0%)
Hans J. Koch                 6 (0.0%)
Alexey Fisher                6 (0.0%)
Anton Altaparmakov           6 (0.0%)
Paul Moore                   6 (0.0%)
Toshiharu Okada              6 (0.0%)
Willem de Bruijn             6 (0.0%)
Sricharan R                  6 (0.0%)
Subhash Jadavani             6 (0.0%)
Abhilash Kesavan             6 (0.0%)
Andrew Chew                  6 (0.0%)
Vitaliy Kulikov              6 (0.0%)
Rolf Eike Beer               6 (0.0%)
Zhangfei Gao                 6 (0.0%)
Anisse Astier                6 (0.0%)
Ravishankar                  6 (0.0%)
Mingkai Hu                   6 (0.0%)
Michael Büsch               6 (0.0%)
Vaibhav Nagarnaik            6 (0.0%)
Zefir Kurtisi                6 (0.0%)
Tai-hwa Liang                6 (0.0%)
Paulo Zanoni                 6 (0.0%)
Charles Chin                 6 (0.0%)
Peter Chen                   6 (0.0%)
Jorge Boncompte [DTI2]       6 (0.0%)
Maxim Levitsky               6 (0.0%)
Dean Nelson                  6 (0.0%)
Matthew McClintock           6 (0.0%)
Richard Zhu                  6 (0.0%)
Paolo Bonzini                6 (0.0%)
Simon Glass                  6 (0.0%)
Rajeshwari Shinde            6 (0.0%)
Mike Turquette               6 (0.0%)
Liu Shuo                     6 (0.0%)
Bernie Thompson              6 (0.0%)
Robin Holt                   6 (0.0%)
Igor Murzov                  6 (0.0%)
Pavel Hofman                 6 (0.0%)
Zheng Liu                    6 (0.0%)
Kevin Liu                    6 (0.0%)
Chun-Yeow Yeoh               6 (0.0%)
Aarthi Thiruvengadam         6 (0.0%)
Markus Grabner               6 (0.0%)
Chris Blair                  6 (0.0%)
Gerard Snitselaar            6 (0.0%)
Michael Karcher              6 (0.0%)
Ezequiel García             6 (0.0%)
Zhicheng Fan                 6 (0.0%)
Franck Bui-Huu               6 (0.0%)
Cyril Roelandt               6 (0.0%)
Pradeep A. Dalvi             6 (0.0%)
Sven Neumann                 5 (0.0%)
Kenneth Graunke              5 (0.0%)
Maciej Trela                 5 (0.0%)
William Douglas              5 (0.0%)
Mitko Haralanov              5 (0.0%)
Russ Gorby                   5 (0.0%)
Nicolas Cavallari            5 (0.0%)
Christian Gmeiner            5 (0.0%)
Suresh Jayaraman             5 (0.0%)
Daniel T Chen                5 (0.0%)
Yegor Yefremov               5 (0.0%)
Markus Trippelsdorf          5 (0.0%)
Kazuya Mio                   5 (0.0%)
Andy Walls                   5 (0.0%)
Youquan Song                 5 (0.0%)
OGAWA Hirofumi               5 (0.0%)
Laura Abbott                 5 (0.0%)
Carlos Corbacho              5 (0.0%)
Saquib Herman                5 (0.0%)
Rajeev Kumar                 5 (0.0%)
Dimitri Sivanich             5 (0.0%)
Andre Przywara               5 (0.0%)
Harry Wei                    5 (0.0%)
Igor M. Liplianin            5 (0.0%)
Jing Huang                   5 (0.0%)
Steve Kerrison               5 (0.0%)
Sensoray Linux Development    5 (0.0%)
Patrice Chotard              5 (0.0%)
anish kumar                  5 (0.0%)
Vivien Didelot               5 (0.0%)
Dirk Behme                   5 (0.0%)
Scott Teel                   5 (0.0%)
Zhang Jiejing                5 (0.0%)
Bharat Bhushan               5 (0.0%)
Hemant Pedanekar             5 (0.0%)
Linus Lüssing               5 (0.0%)
Javier M. Mellid             5 (0.0%)
Manfred Spraul               5 (0.0%)
San Mehat                    5 (0.0%)
John Sung                    5 (0.0%)
Kalle Jokiniemi              5 (0.0%)
Mathieu J. Poirier           5 (0.0%)
Brian Cavagnolo              5 (0.0%)
Simon Wood                   5 (0.0%)
Rajesh Borundia              5 (0.0%)
Chris Boot                   5 (0.0%)
Jeff Liu                     5 (0.0%)
Arjan van de Ven             5 (0.0%)
Doug Anderson                5 (0.0%)
Jim Garlick                  5 (0.0%)
Thomas Reim                  5 (0.0%)
Tracey Dent                  5 (0.0%)
Geunsik Lim                  5 (0.0%)
Zac Storer                   5 (0.0%)
Josh Wu                      5 (0.0%)
Josh Durgin                  5 (0.0%)
Chris Forbes                 5 (0.0%)
Mark Rustad                  5 (0.0%)
Fabio Baltieri               5 (0.0%)
Krishna Kumar                5 (0.0%)
Jan H. Schönherr            5 (0.0%)
Shirley Ma                   5 (0.0%)
Matthieu CASTET              5 (0.0%)
Ken O'Brien                  5 (0.0%)
Christian Riesch             5 (0.0%)
edwin_rong                   5 (0.0%)
Vasanthy Kolluri             5 (0.0%)
Curtis McEnroe               5 (0.0%)
Vincent Bossier              5 (0.0%)
Petr Uzel                    5 (0.0%)
Jiri Bohac                   5 (0.0%)
Corey Minyard                5 (0.0%)
Andy Fleming                 5 (0.0%)
Ricardo Ribalda              5 (0.0%)
Andrzej Kaczmarek            5 (0.0%)
Linas Vepstas                5 (0.0%)
Sahitya Tummala              5 (0.0%)
Paul Fertser                 5 (0.0%)
Li Dongyang                  5 (0.0%)
Pierre-Louis Bossart         5 (0.0%)
Arvydas Sidorenko            5 (0.0%)
Cheng Renquan                5 (0.0%)
Samuel Jero                  5 (0.0%)
Erik Andrén                 5 (0.0%)
Donghwa Lee                  5 (0.0%)
Bernhard Walle               5 (0.0%)
Karol Lewandowski            5 (0.0%)
Jiang Liu                    5 (0.0%)
Prasad Joshi                 5 (0.0%)
Devendra Naga                5 (0.0%)
Jakub Kiciński              5 (0.0%)
Sangsu Park                  5 (0.0%)
Jaccon Bastiaansen           5 (0.0%)
Chanho Park                  5 (0.0%)
Andy Gross                   5 (0.0%)
Barak Witkowski              5 (0.0%)
Benjamin LaHaise             5 (0.0%)
Steffen Persvold             5 (0.0%)
Pravin B Shelar              5 (0.0%)
Rishi Panjwani               5 (0.0%)
Bobby Powers                 5 (0.0%)
Gilad Ben-Yossef             5 (0.0%)
Sam Hansen                   5 (0.0%)
Luca Tettamanti              4 (0.0%)
Benjamin Marzinski           4 (0.0%)
Jean-François Dagenais      4 (0.0%)
Petr Štetiar                4 (0.0%)
Havard Skinnemoen            4 (0.0%)
Shyam Iyer                   4 (0.0%)
Huisung Kang                 4 (0.0%)
Jeffrey Brown                4 (0.0%)
Tim Chen                     4 (0.0%)
Jeff Ohlstein                4 (0.0%)
Ian Kent                     4 (0.0%)
Chase Douglas                4 (0.0%)
Francisco Jerez              4 (0.0%)
Bruno Prémont               4 (0.0%)
Jason Stubbs                 4 (0.0%)
Laszlo Ersek                 4 (0.0%)
Ian Armstrong                4 (0.0%)
Clifton Barnes               4 (0.0%)
